,위      치,아파트명,동수,층수,세대수,인구수,건축 연도,lat,lng,연식,score
0,남산로13길17,보성황실타운,8,25,1058,3321,1993,35.8604845,128.5812157,27,30
1,남산로13길70,한마음,1,10,76,304,2003,35.86096920000001,128.5790103,17,20
2,남성로13,희도,1,9,53,265,1975,35.8696398,128.5883087,45,40
3,달구벌대로1937,동서타운,4,5,145,652,1985,35.8638639,128.5753408,35,40
4,달구벌대로 1943,대신e편한세상,7,29,467,1868,2018,35.8635766,128.5767959,2,10
5,달구벌대로1950,남산그린타운,8,24,804,2342,2005,35.86225820000001,128.5773123,15,20
6,달구벌대로1955,대신센트럴자이,13,34,1147,3400,2015,35.8639029,128.5781015,5,10
7,달구벌대로1960,남산휴먼시아1단지,5,25,499,1270,2008,35.862681200000004,128.57855220000002,12,20
8,달구벌대로1970,남산휴먼시아2단지,6,25,604,1016,2008,35.863368,128.5802524,12,20
9,달구벌대로1975,태왕아너스스카이,6,31,492,1007,2006,35.865035799999994,128.5797873,14,20
10,달구벌대로2035,동산,1,17,152,684,1986,35.8670295,128.58611570000002,34,40
11,달구벌대로2051,신성미소시티,2,28,250,875,2007,35.8668491,128.5885438,13,20
12,달구벌대로389길70,협화,1,5,34,176,1980,35.8662616,128.5758553,40,40
13,달구벌대로447길77,삼덕청아람리슈빌,7,36,730,2190,2013,35.866645399999996,128.6064814,7,10
14,대봉로220-41,청운 아트빌,1,8,15,45,2000,35.858690700000004,128.6024763,20,30
15,대봉로226,대봉화성그린빌,1,10,19,41,1996,35.858801,128.6016822,24,30
16,대봉로230,대봉광명맨션,2,4,32,128,1978,35.859223799999995,128.6014961,42,40
17,대봉로254,청구,2,12,183,878,1978,35.861246799999996,128.6017571,42,40
18,대봉로260,센트로 팰리스,7,43,843,2077,2007,35.861887200000005,128.60185719999998,13,20
19,동덕로33,청운,7,13,669,3211,1986,35.8580989,128.603837,34,40
20,동덕로55,대봉태왕아너스,6,23,410,410,2015,35.8563675,128.6001646,5,10
21,동덕로109,아진,1,7,27,108,1979,35.8645376,128.6026424,41,40
22,동덕로30길63-11,동인삼정그린코아,1,20,174,466,2009,35.8673292,128.6072633,11,20
23,동덕로36길57,동삼,1,6,77,346,1984,35.870250799999994,128.60771409999998,36,40
24,경상감영길111,무궁화,1,7,24,124,1980,35.881269200000006,128.6638551,40,40
25,경상감영길117-7,대보,1,7,107,535,1980,35.87263,128.59358419999998,40,40
26,공평로105,노마즈 하우스,1,19,269,538,2014,35.87353050000001,128.6011047,6,10
27,공평로4길23-10,나누리,1,7,10,40,2002,35.8657566,128.6014867,18,20
28,공평로4길24-14,삼덕 드림타운,1,9,14,42,2003,35.8647399,128.6009409,17,20
29,공평로4길37-10,삼덕 인베스트,1,8,14,56,2005,35.8655895,128.6022672,15,20
30,공평로10길30-74,홍길 아파트,1,9,16,64,2001,35.866914,128.6030834,19,20
31,공평로10길60,삼덕 아이파크,1,12,40,160,2003,35.8672805,128.60314920000002,17,20
32,국채보상로749,동부상가,1,5,69,246,1975,35.8687493,128.61247859999997,45,40
33,국채보상로101길21,석우 리치타운,1,10,18,30,2007,35.871435999999996,128.5840862,13,20
34,국채보상로131길55,동인 시티타운,1,15,204,580,1997,35.87249179999999,128.6020969,23,30
35,국채보상로131길60,아트타운 ,1,10,18,44,2003,35.8723722,128.6027493,17,20
36,국채보상로143길74,동남맨션,1,5,30,154,1979,35.8722285,128.6094446,41,40
37,국채보상로143길74-15,협화동인빌라,1,9,18,82,1992,35.87229680000001,128.6098283,28,30
38,국채보상로149길50,동인시영,5,4,272,1360,1969,35.870622999999995,128.6118054,51,40
39,국채보상로151길9,금호,1,5,36,103,1978,35.869035499999995,128.61202240000003,42,40
40,남산로30,극동스타클래스남산,10,30,946,2838,2014,35.858991700000004,128.58293419999998,6,10
41,남산로4길58,현서 그린빌,1,6,13,52,2003,35.859418299999994,128.58528909999998,17,20
42,남산로4길91,보성송림,3,19,317,1290,1992,35.8610413,128.58459679999999,28,30
43,남산로6길23-9,부림 베스트빌,1,6,10,40,2001,35.8595529,128.5861426,19,20
44,남산로6안길47,로하스 남산,1,19,29,116,2018,35.8567336,128.5861711,2,10
45,남산로7길 7,남산역 화성파크드림,5,23,415,1660,2018,35.8600569,128.5796626,2,10
46,남산로7길77,남산모던,1,7,12,48,2005,35.859975,128.5790285,15,20
47,남산로7길80,까치,3,15,690,2877,1992,35.8599331,128.579677,28,30
48,동덕로38길62,극동,1,5,35,140,1980,35.870834499999994,128.6081228,40,40
49,동덕로38길100,동인삼익,4,5,80,320,1977,35.870513,128.60986440000002,43,40
50,동덕로40길77,동인맨션,1,5,46,184,1979,35.8714804,128.60943659999998,41,40
51,명덕로221,수도맨션,1,5,24,108,1977,35.856861200000004,128.5944831,43,40
52,명덕로55길25,대봉화성파크드림,2,15,263,741,2006,35.856572899999996,128.5991786,14,20
53,명륜로19,인터불고코아시스,1,17,192,384,2014,35.8623065,128.59386,6,10
54,명륜로70,남문1지구,1,5,60,325,1975,35.861070899999994,128.5919889,45,40
55,명륜로126-1,IREX,2,10,27,54,2016,35.859739399999995,128.598051,4,10
56,명륜로161,대봉맨션,2,7,84,403,1973,35.8608101,128.6018546,47,40
57,명륜로165,송정,1,5,16,80,1980,35.8608386,128.60245600000002,40,40
58,명륜로173,한양가든,1,8,19,91,1982,35.8609758,128.6031535,38,40
59,명륜로28길28,금천 아파트,1,4,11,44,1986,35.858448100000004,128.597625,34,40
60,봉산문화길69,봉산 뜨란채,3,20,295,783,2006,35.862398999999996,128.5968142,14,20
61,서성로88-5,경진테크빌 101,1,11,19,76,2003,35.8747408,128.5882212,17,20
62,서성로88-5,경진테크빌 102,1,11,19,76,2003,35.8747408,128.5882212,17,20
63,서성로99,대구역센트럴자이,6,39,1005,2808,2017,35.875955,128.5868818,3,10
64,서성로15길10,서성로훼미리타운,1,9,19,76,2003,35.8733636,128.58710259999998,17,20
65,시장북로9-2,센텀리움,1,9,24,48,2016,35.8725742,128.5830138,4,10
66,신암로6,삼승 슈퍼타워,1,15,84,167,2007,35.873128200000004,128.6051249,13,20
67,이천로222-6,봉산동 시티타운,1,10,18,72,2003,35.8607764,128.59958899999998,17,20
68,중앙대로307-16,남문2지구,1,4,70,360,1975,35.861078899999995,128.591473,45,40
69,중앙대로307-22,남문3지구,1,4,16,64,1981,35.861224,128.59110090000001,39,40
70,중앙대로323,반월당 SK허브스카이,1,31,134,469,2006,35.862092,128.5925557,14,20
71,중앙대로58길5,시티뷰,1,10,16,48,2017,35.857667,128.59155619999999,3,10
72,중앙대로66길20,반월당효성해링턴플레이스,5,29,499,1497,2014,35.8613112,128.5933014,6,10
73,중앙대로67길10,반월당삼정그린코아,3,31,372,796,2007,35.863633899999996,128.5924309,13,20
74,중앙대로81길51,황궁,1,8,19,68,2003,35.869482,128.5909042,17,20
75,큰장로74,광명,3,5,130,624,1979,35.866064200000004,128.57530359999998,41,40
76,큰장로102,춘전,1,5,48,240,1979,35.867704100000005,128.5774747,41,40
77,큰장로22길47,대신,1,7,12,48,2003,35.86653620000001,128.5794837,17,20
78,태평로15,금오,1,10,86,430,1984,35.8783725,128.5800118,36,40
79,태평로56,도원,3,5,129,628,1975,35.8768021,128.5839728,45,40
80,태평로 113,건축자재상가,2,4,60,275,1978,35.8765032,128.5909099,42,40
81,태평로113-81,지성 하이츠,1,14,24,96,2016,35.8769225,128.58939469999999,4,10
82,태평로129,건영 아파트,1,9,48,240,1980,35.8762895,128.59165359999997,40,40
83,태평로177,태평 라이프,1,10,181,814,1985,35.87489619999999,128.5976433,35,40
84,태평로205,77 태평,2,5,121,321,1978,35.8743534,128.6005694,42,40
85,태평로225,78 태평,2,5,122,610,1978,35.8739448,128.6022551,42,40
86,과학로13길30,대구혁신엘에이치천년나무 3단지,6,18,448,1254,2014,35.887271000000005,128.71691950000002,6,10
87,국채보상로829,신천두산위브,4,29,294,415,2008,35.8682373,128.621959,12,20
88,국채보상로861,하이페리온1단지,1,29,212,742,2007,35.86757600000001,128.6245084,13,20
89,국채보상로863,하이페리온2단지,1,32,102,357,2007,35.8675946,128.6254542,13,20
90,국채보상로889,백합,1,10,124,485,1980,35.867186100000005,128.6279059,40,40
91,국채보상로155길8,신천동서,1,22,111,387,1995,35.868885399999996,128.6149568,25,30
92,국채보상로155길54,신천주공2단지,7,20,609,2030,1998,35.872765,128.6136402,22,30
93,국채보상로159길41,우방푸른타운,7,20,607,2018,1996,35.8704136,128.6150273,24,30
94,국채보상로165길30,강변,1,5,52,237,1982,35.8697039,128.6159908,38,40
95,국채보상로171길36,라임1차,1,10,16,60,2003,35.86909779999999,128.6228804,17,20
96,국채보상로171길41,금오,1,5,76,293,1981,35.8693924,128.62203780000002,39,40
97,금강로21길 10,안심역우방아이유쉘,4,18,351,983,2016,35.869400899999995,128.70118200000002,4,10
98,금강로21길 30,안심역코오롱하늘채,8,19~29,728,2038,2017,35.8690851,128.6993831,3,10
99,금호강변로315,율하휴먼시아12단지,10,15,442,902,2010,35.8614238,128.6970936,10,20
100,금호강변로3길9,율하휴먼시아15단지,6,13,457,1215,2009,35.869706,128.69051869999998,11,20
101,금호강변로3길22,율하 우방유쉘,20,15,902,2525,2013,35.8694754,128.6897897,7,10
102,금호강변로3길35,대구 율하숲,4,15,234,182,2018,35.8694754,128.6897897,2,10
103,동대구로588,동대구,1,5,45,168,1979,35.882262100000005,128.6255385,41,40
104,동대구로596,제일,1,5,57,183,1981,35.88268239999999,128.62514529999999,39,40
105,동대구로83길14,블루 앤파크,1,10,47,132,2016,35.869203399999996,128.6247463,4,10
106,동대구로83길18,동림,1,5,45,173,1979,35.8695457,128.6241086,41,40
107,동대구로85길59,칠칠,1,5,29,130,1980,35.875513500000004,128.62407679999998,40,40
108,동부로1,신천주공,9,15,917,3665,1987,35.874808,128.61353300000002,33,40
109,동부로20,신천주공그린빌 3단지,3,20,174,609,2002,35.8733234,128.6144274,18,20
110,동부로26,신천휴먼시아5단지,10,23,785,2090,2011,35.87263069999999,128.6157554,9,10
111,동부로29,신천역 까사밀라 101동,1,16,182,510,2015,35.8760076,128.6242977,5,10
112,동부로33,신천역 까사밀라 102동,1,15,144,404,2015,35.8760076,128.6242977,5,10
113,동부로81,삼환 나우빌,1,25,158,553,2007,35.8758378,128.6213229,13,20
114,동부로103-18,신천 빌라트,1,9,19,56,2001,35.876918100000005,128.6236614,19,20
115,동부로187,석우하이로즈빌,1,10,18,68,2003,35.8782864,128.6325962,17,20
116,동부로190,한진,4,4,64,378,1975,35.877678,128.63311629999998,45,40
117,동부로200,한영,1,5,20,130,1979,35.878178000000005,128.6341779,41,40
118,동부로217,청솔 101동,1,10,18,68,2003,35.8795914,128.6351726,17,20
119,동부로225,동일,1,5,23,117,1981,35.88022279999999,128.6357668,39,40
120,동부로3길38,송라,1,15,174,560,1993,35.875749799999994,128.6154894,27,30
121,동부로16길18,역전상가,1,3,36,125,1973,35.8740555,128.6205261,47,40
122,동부로22길91-12,부국타워,1,9,18,63,2002,35.8675135,128.6280281,18,20
123,동부로22길91-13,대덕 리더스빌,1,9,41,143,2002,35.8678039,128.6281699,18,20
124,동부로28길29,동구상가,1,4,77,404,1975,35.872628999999996,128.6284483,45,40
125,동부로30길78,신천 아이파크,1,12,38,144,2003,35.8700774,128.628788,17,20
126,동부로30길100-9,광산,1,6,42,164,1974,35.8681029,128.6280516,46,40
127,동부로32길99,효신,3,5,148,539,1981,35.8732165,128.63020590000002,39,40
128,동부로34길64,신동아,4,5,100,351,1979,35.873053799999994,128.6332046,41,40
129,동북로440,오베이스,1,12,33,115,2002,35.8839217,128.6340797,18,20
130,동북로460,신암2차 진로이스트타운,3,11,176,621,1998,35.8827593,128.6348811,22,30
131,동북로500,태왕메트로시티,16,15,1859,5492,2003,35.88006439999999,128.63947009999998,17,20
132,동촌로100,동촌역 태왕아너스 르네상스,9,16,453,1268,2017,35.8865925,128.65238159999998,3,10
133,동촌로133,월성 위너파크,1,11,18,68,2003,35.8854593,128.6560738,17,20
134,동촌로169,방촌 로하스,1,14,24,68,2015,35.8837889,128.6592553,5,10
135,동촌로190,영남 네오빌,11,15,930,3627,2000,35.88167429999999,128.66092350000002,20,30
136,경대로88,경대,1,5,56,193,1981,35.888434100000005,128.617026,39,40
137,경안로726,금잔디,1,4,33,157,1980,35.8668889,128.71404779999997,40,40
138,경안로776,진성 제뉴어리,1,10,27,76,2015,35.871412299999996,128.7139355,5,10
139,경안로790-67,동호센트로파크,2,13,24,67,2017,35.8731529,128.7152963,3,10
140,경안로809,안심효성,4,15,392,1269,1995,35.8750479,128.7135307,25,30
141,경안로810,영도행복한마을,2,5,90,378,2003,35.8747088,128.7152331,17,20
142,경안로822,각산푸르지오2단지,7,26,596,1980,2009,35.8747958,128.7166702,11,20
143,경안로824,각산푸르지오1단지,4,28,475,1440,2009,35.8756698,128.7165574,11,20
144,경안로956,대구혁신엘에이치4단지,7,18,572,1602,2017,35.8731529,128.7152963,3,10
145,경안로107길16,동호 아너스,1,10,16,45,2014,35.87087289999999,128.7120415,6,10
146,경안로107길41,골든타운,1,6,15,42,2018,35.87079,128.7092835,2,10
147,경안로109길29,　,1,7,26,63,2011,35.871393299999994,128.71045159999997,9,10
148,경안로109길31,　,1,7,21,63,2011,35.871602,128.71037809999999,9,10
149,경안로109길32,해성미가아파트,1,10,26,73,2014,35.871613,128.7101922,6,10
150,경안로109길41,효성 노블시티,1,15,52,146,2016,35.871420799999996,128.7113027,4,10
151,공항로148,불로 서한이다음,6,15,299,838,2016,35.89801,128.6359033,4,10
152,공항로150,불로우방,5,5,174,685,1993,35.90042879999999,128.6317686,27,30
153,공항로45길8,비아리츠 아파트,1,12,24,68,2016,35.8965076,128.64246459999998,4,10
154,공항로52길14,한영,6,2,56,227,1981,35.8938952,128.640267,39,40
155,공항로52길28,제림 햇빛촌,2,12,226,699,1995,35.893373,128.6389845,25,30
156,공항로54길51,태왕아너스리버파크,2,12,132,370,2016,35.893287799999996,128.6410456,4,10
157,공항로54길60,태왕아너스리버파크2차,1,12,78,218,2017,35.893287799999996,128.6410456,3,10
158,과학로23,대구혁신LH천년나무 6단지,8,19,1028,2879,2016,35.871435399999996,128.60144499999998,4,10
159,과학로45,대구혁신엘에이치 5단지,5,20,350,980,2013,35.871435399999996,128.60144499999998,7,10
160,동촌로195,공신,6,2,60,237,1981,35.883343599999996,128.6622132,39,40
161,동촌로222,무궁화,2,5,120,500,1988,35.8814134,128.6639348,32,40
162,동촌로346,백자,7,5,288,1555,1989,35.8771464,128.67657069999998,31,40
163,동촌로259-7,방촌 프라임,1,10,18,68,2014,35.8803717,128.668448,6,10
164,동촌로259-9,산그린 아파트,1,10,18,68,2014,35.880790399999995,128.6688469,6,10
165,동촌로391-14,해오름타운 105동,1,10,18,51,2016,35.8763193,128.68208529999998,4,10
166,동촌로391-16,해오름타운 103동,1,10,18,51,2016,35.8763193,128.68208529999998,4,10
167,동촌로391-18,해오름타운 102동,1,10,18,51,2016,35.8763193,128.68208529999998,4,10
168,동촌로391-22,해오름타운 101동,1,10,18,51,2016,35.8763193,128.68208529999998,4,10
169,동촌로1길15,입석유선아덴힐즈,1,12,42,142,2012,35.892033000000005,128.6455892,8,10
170,동촌로6길3,동촌화성,2,7,184,755,1995,35.8896482,128.646338,25,30
171,동촌로6길10,상명연립,3,3,69,275,1981,35.8901692,128.64482809999998,39,40
172,동촌로6길10,해성연립,2,3,45,176,1980,35.8901692,128.64482809999998,40,40
173,동촌로11길20,동촌아이파크,1,15,93,261,2015,35.889131400000004,128.6507091,5,10
174,동촌로11길27,동촌 미소타운 105동,1,13,10,28,2017,35.886828,128.628229,3,10
175,동촌로11길35,효성그린밸리,1,12,58,163,2015,35.889131400000004,128.6507091,5,10
176,동촌로14길14,문화,6,5,230,1080,1985,35.8874416,128.6492109,35,40
177,동촌로16길22,오성파크,1,15,50,140,2015,35.8868027,128.6506921,5,10
178,동촌로25길69,방촌유선아덴힐즈,1,13,105,368,2007,35.883604,128.66223090000003,13,20
179,동촌로42길63,영남네오빌 2차,3,14,230,828,2003,35.87907879999999,128.6615287,17,20
180,동촌로48길56,경북,1,4,36,144,1980,35.878784100000004,128.66526729999998,40,40
181,동촌로54길13,강변 1차,10,5,477,2575,1989,35.8781615,128.6688071,31,40
182,동촌로56길36,강변 2차,4,5,206,1112,1989,35.8776039,128.6693938,31,40
183,동촌역사로2길3,동촌 미소타운 101동,1,8,12,34,2016,35.871435399999996,128.60144499999998,4,10
184,동촌역사로2길5,동촌 미소타운 102동,1,10,44,124,2016,35.815298,128.4918757,4,10
185,동촌역사로2길15,동촌역 품안애 아파트 102동,1,9,13,37,2016,35.871435399999996,128.60144499999998,4,10
186,동촌역사로3길5,동촌 모노스,1,14,28,78,2017,35.8915357,128.6470288,3,10
187,동촌역사로3길9,트윈팰리스 102동,1,9,25,70,2015,35.8915357,128.6470288,5,10
188,동촌역사로3길11,트윈팰리스 101동,1,9,25,70,2015,35.8913509,128.6461469,5,10
189,동촌역사로3길20,강동태명빌 A동,1,10,18,51,2015,35.886779700000005,128.6487769,5,10
190,동촌역사로3길22,센트로파크 B동,1,10,18,51,2015,35.8915357,128.6470288,5,10
191,동촌역사로3길23,더트라움,1,9,16,45,2015,35.8916511,128.6468062,5,10
192,동촌역사로3길28,센트로파크 A동,1,10,18,51,2015,35.8915357,128.6470288,5,10
193,동촌역사로3길42,효성파크,1,10,18,51,2015,35.891628600000004,128.647629,5,10
194,동촌역사로4길7,삼원타운,1,10,17,48,2015,35.871435399999996,128.60144499999998,5,10
195,동촌역사로4길12,동촌미소타운  103동,1,10,16,45,2016,35.886779700000005,128.6487769,4,10
196,동촌역사로4길18,동촌역 품안애 아파트 101동,1,10,26,73,2016,35.881547,128.6659105,4,10
197,동촌역사로4길22,동촌미소타운 104동,1,9,21,59,2018,35.871435399999996,128.60144499999998,2,10
198,동호로47,상록 아이투빌,3,15,357,1783,2004,35.866179100000004,128.7215101,16,20
199,동호로47,상록 아파트,8,15,711,2489,2004,35.866179100000004,128.7215101,16,20
200,동호로88,아름다운나날2단지,11,15,830,3320,2003,35.865725399999995,128.72709890000002,17,20
201,동호로89,동화 해오름,8,15,604,2114,2003,35.8676095,128.7263033,17,20
202,동호로132,아름다운나날3단지,10,15,1140,4560,2003,35.8662301,128.73141090000001,17,20
203,메디밸리로35,대구혁신엘에이치이노힐즈,7,20,487,1364,2015,35.8710167,128.6330522,5,10
204,반야월로26,용계보라맨션,1,12,72,289,1997,35.8737505,128.6914087,23,30
205,반야월로55,용계동 아파트,1,7,12,46,2003,35.873961200000004,128.6947183,17,20
206,반야월로343,명가 클래식,1,12,19,53,2018,35.872707399999996,128.7141789,2,10
207,반야월로345,서호클래식명가,1,12,19,53,2018,35.87204929999999,128.7261589,2,10
208,반야월로360,각산역 더뉴클래스2차,2,20,206,577,2015,35.87146329999999,128.7281136,5,10
209,반야월로370,신서신일해피트리,5,29,588,2058,2007,35.8710457,128.7299491,13,20
210,반야월로6길20,용계삼산,2,13,138,483,1998,35.873438,128.6927637,22,30
211,반야월로22길3,동진 파크뷰,1,10,27,76,2016,35.87199349999999,128.6992802,4,10
212,반야월로24길15,센트럴 파크,1,14,24,68,2016,35.8720945,128.7001706,4,10
213,반야월로24길42,율하그랜드파크,1,10,19,76,2004,35.8715546,128.7000127,16,20
214,반야월로26길12,스카이 더뷰,2,15,26,73,2017,35.8725333,128.70127490000002,3,10
215,반야월로30길15,대웅플러스타운,1,14,36,101,2015,35.8707484,128.7045053,5,10
216,반야월로32길17,대경 고을빛,1,8,15,57,2003,35.8717852,128.7055882,17,20
217,반야월북로123,각산태영데시앙,9,23,839,2049,2009,35.8743766,128.711074,11,20
218,반야월북로132-16,아트랑스 102동,1,10,16,45,2016,35.874736600000006,128.7208513,4,10
219,반야월북로132-24,아트랑스 101동,1,10,16,45,2016,35.874736600000006,128.7208513,4,10
220,반야월북로153,성지 비둘기,2,8,90,452,1992,35.8733734,128.7144271,28,30
221,반야월북로155,성지,8,6,299,1614,1989,35.873650399999995,128.7151217,31,40
222,반야월북로167,각산서한이다음,5,19,372,1042,2018,35.8731203,128.715901,2,10
223,반야월북로175,금강진우,3,13,140,511,1996,35.8733287,128.7172395,24,30
224,반야월북로221,신서화성파크드림,9,29,934,1361,2010,35.8736927,128.7223678,10,20
225,반야월북로251,신서 그린빌,7,20,568,2200,2001,35.8730585,128.7256122,19,20
226,반야월북로269,녹원,5,6,27,1020,1992,35.8727681,128.7277203,28,30
227,반야월북로269-30,장원 1차,4,4,36,151,1993,35.873574100000006,128.7275316,27,30
228,반야월북로312,신서공원아파트,1,11,27,76,2016,35.874736600000006,128.7208513,4,10
229,반야월북로26길31,뉴그랜드,1,10,18,50,2013,35.8788754,128.7047329,7,10
230,반야월북로27길21-8,대구혁신도시 서원 프레시빌,3,20,128,359,2016,35.8752186,128.7122576,4,10
231,반야월북로53길10,보라,3,6,99,440,1993,35.8733777,128.7269219,27,30
232,반야월북로55길11,신서 센트리움,1,10,18,51,2016,35.8736659,128.72815590000002,4,10
233,반야월북로55길19,신서청구,4,15,360,1440,1997,35.8744039,128.7277408,23,30
234,반야월북로57길13-4,신서 아너스뷰  101동,1,10,19,72,2003,35.8736107,128.73055630000002,17,20
235,반야월북로57길13-6,신서 아너스뷰  102동,1,10,19,72,2003,35.8737881,128.7305845,17,20
236,반야월북로57길13-8,신서 아너스뷰  103동,1,10,19,72,2003,35.8739727,128.7306105,17,20
237,방천로1길97,강촌타운,1,7,12,42,2002,35.8944529,128.63471299999998,18,20
238,방천로3길1,남경 공항타운,1,7,40,104,1996,35.8985213,128.633712,24,30
239,방천로3길30,불로강변,2,5,114,448,1993,35.89748970000001,128.6310685,27,30
240,방촌로78,해안 드림파크,1,9,24,67,2018,35.883575799999996,128.6645308,2,10
241,방촌로125,현대상가,1,7,47,198,1996,35.882667,128.6657517,24,30
242,방촌로1길12,별빛누리,1,10,18,68,2014,35.8836314,128.6658362,6,10
243,방촌로1길109,성호그린,1,4,95,371,1995,35.883546200000005,128.6666539,25,30
244,방촌로13길28,새마을,2,2,24,103,1984,35.8871804,128.66206129999998,36,40
245,송라로59,현대,1,5,41,166,1979,35.872231,128.61847649999999,41,40
246,송라로3길13,동일교회아파트,1,6,12,45,2003,35.8696221,128.6192646,17,20
247,송라로6길20,감리,1,5,20,91,1980,35.8703656,128.6217342,40,40
248,송라로10길6,오하임,1,7,18,72,2011,35.872240399999995,128.6196205,9,10
249,송라로10길34,화성파크드림이스트밸리,4,25,447,507,2008,35.8711245,128.6224201,12,20
250,송라로11길39,신천휴먼시아6단지,6,20,550,1262,2011,35.8709464,128.61711110000002,9,10
251,송라로11길86,동신우방,3,20,429,1270,1996,35.8715461,128.6149541,24,30
252,송라로12길37,서도,3,5,85,355,1978,35.874381400000004,128.62199809999998,42,40
253,송라로14길132,신천 청아람,5,25,490,1800,2010,35.873620700000004,128.6221638,10,20
254,송라로16길11,동대구반도유보라,9,24,764,2043,2018,35.875674200000006,128.617924,2,10
255,송라로28길14,이안 동대구,12,27,931,3214,2018,35.873701000000004,128.6218233,2,10
256,신서로72,신서퀸덤,5,23,419,1149,2009,35.8747927,128.72558600000002,11,20
257,신성로30,신암그린타운,4,20,400,1620,2003,35.8783251,128.611189,17,20
258,신성로60,강남,5,13,629,3145,1992,35.87942779999999,128.6139374,28,30
259,신성로67,대영,2,4,30,136,1976,35.8804984,128.6137918,44,40
260,신암남로10,73신암,3,5,151,423,1974,35.8774244,128.61758989999998,46,40
261,신암남로50,건영 캐스빌,11,15,748,2237,2005,35.8779829,128.62027759999998,15,20
262,신암남로69,삼승인터타워빌,1,11,19,58,2002,35.879590500000006,128.6234841,18,20
263,신암남로82,동대구 파크뷰,1,12,29,82,2015,35.87945870000001,128.6249118,5,10
264,신암남로146,동양블루스카이,1,14,29,81,2017,35.88228350000001,128.63093229999998,3,10
265,신암남로179,진산그랜드타운,1,12,44,292,2004,35.88516389999999,128.6323385,16,20
266,신암남로23길17,동원,1,10,20,91,1992,35.8821056,128.6275496,28,30
267,신암남로23길26,고려그린,1,7,12,46,2003,35.882817700000004,128.6280514,17,20
268,신암남로23길26-6,M프라자,1,5,15,57,2012,35.8824847,128.628308,8,10
269,신암남로23길26-8,청운 빌리지,1,8,19,54,2002,35.8823813,128.6284312,18,20
270,신암남로23길30,고려,2,5,50,180,1979,35.88306470000001,128.62839340000002,41,40
271,신암남로23길49-5,해성 칸타빌,1,7,13,49,2003,35.8849369,128.6280117,17,20
272,신암남로23길51,청산드림뷰1차,1,10,18,68,2003,35.8850419,128.6289628,17,20
273,신암남로23길63-1,청산드림뷰2차,1,10,18,68,2003,35.8849554,128.63050159999997,17,20
274,신암남로23길65,삼성 프러스빌,1,10,18,63,2002,35.8849643,128.6306966,18,20
275,신암남로23길67,청우 골든맨션,1,6,19,61,2002,35.884935299999995,128.6309057,18,20
276,신암남로23길75,동해 아트빌,1,8,15,52,2002,35.884735299999996,128.6319209,18,20
277,신암남로24길17,현대 신암타운,1,10,18,68,2003,35.880984399999996,128.6301357,17,20
278,신암남로24길97,로얄이스트2차  203동,1,10,18,68,2003,35.882766499999995,128.63386,17,20
279,신암남로27길36,누리타운,1,7,12,33,2013,35.8833109,128.62922930000002,7,10
280,아양로154,신암주택 탑팰리스,1,10,18,51,2016,35.8853151,128.6299728,4,10
281,아양로158,이스트타운102동,1,10,19,62,2002,35.885177899999995,128.6303649,18,20
282,아양로160,이스트타운101동,1,10,19,67,2002,35.8852115,128.6306532,18,20
283,아양로165,마이홈빌,1,10,18,68,2003,35.8858859,128.6311303,17,20
284,아양로171,우남,1,5,32,155,1981,35.88578529999999,128.6317553,39,40
285,아양로190,동보,2,4,38,160,1979,35.8855145,128.6340458,41,40
286,아양로218,진로이스트타운,16,13,897,3591,1998,35.883607,128.63632990000002,22,30
287,아양로324-6,아너스,1,7,18,63,2002,35.8924891,128.6448325,18,20
288,아양로7길12,신암 뜨란채,10,20,828,2164,2005,35.8833389,128.6177598,15,20
289,아양로8길11,신암시장,1,4,33,119,1980,35.880936600000005,128.61939579999998,40,40
290,아양로8길30,동양,2,5,110,335,1978,35.8793826,128.6194158,42,40
291,아양로10길9,신신,1,5,31,127,1981,35.8814452,128.62055379999998,39,40
292,아양로14길4,그랜드 파크,2,11,19,55,2002,35.882358399999994,128.6222798,18,20
293,아양로15길26,거북,1,5,48,201,1981,35.88449620000001,128.6231648,39,40
294,아양로24길13,에스디아이프라임,2,15,231,924,2006,35.88423529999999,128.6280814,14,20
295,아양로34길24,부림,1,10,36,136,2003,35.883677299999995,128.6301703,17,20
296,아양로34길25,부림 팰리스,1,10,19,54,2015,35.8834033,128.6305093,5,10
297,아양로34길53,미도아트캐슬,1,10,18,68,2003,35.88129869999999,128.6286364,17,20
298,아양로39길16,동서 1차,4,5,220,916,1984,35.8872023,128.6349653,36,40
299,아양로39길20,동서 2차,2,5,130,478,1985,35.887780799999994,128.6350021,35,40
300,아양로47길15,미림빌라,1,5,8,22,2018,35.887597,128.6378682,2,10
301,아양로49길20,동서 청기와,7,5,330,1153,1988,35.8879503,128.6390628,32,40
302,아양로49길77,신암보성 2차,10,5,495,1767,1988,35.891298600000006,128.63345619999998,32,40
303,아양로52길128,장미,1,5,50,253,1981,35.8820955,128.6434292,39,40
304,아양로71길11,아양,4,2,48,192,1980,35.882957700000006,128.6217595,40,40
305,안심로400,대경 넥스빌,7,15,446,1583,2003,35.8680007,128.7276268,17,20
306,안심로402,아름다운나날1단지,13,15,782,3128,2003,35.868655700000005,128.7293115,17,20
307,안심로477,안심역 서원프레시빌,3,16,214,157,2018,35.8709518,128.7302424,2,10
308,안심로7길7,율하역 엘크루아파트,8,14,329,922,2015,35.8725898,128.6935702,5,10
